"Item","Sub-Sector","Area","Super Region","Sector","Element","Unit","Source","Super Region","Value","Date Value","Period Value"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.460","2004-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.490","2003-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.510","2002-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.500","2001-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.540","2000-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.520","1999-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.520","1998-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.560","1997-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.600","1996-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.640","1995-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.650","1994-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.680","1993-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.730","1992-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.780","1991-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.840","1990-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.860","1989-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.930","1988-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.970","1987-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.140","1986-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.220","1985-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.150","1984-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.250","1983-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.230","1982-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.190","1981-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.150","1980-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.130","1979-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.150","1978-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.210","1977-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.240","1976-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.280","1975-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.320","1974-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.390","1973-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.500","1972-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.550","1971-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.610","1970-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.730","1969-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.930","1968-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","5.160","1967-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","5.410","1966-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","5.750","1965-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","6.030","1964-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","6.250","1963-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","6.480","1962-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","INDIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","6.630","1961-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.310","2050-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.170","2030-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.020","2018-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.980","2017-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.970","2016-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.970","2015-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.940","2014-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.930","2013-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.940","2012-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.920","2011-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.890","2010-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.920","2009-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.970","2008-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.920","2007-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.890","2006-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.860","2005-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.840","2004-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.870","2003-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.890","2002-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.880","2001-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.920","2000-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.900","1999-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.900","1998-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.940","1997-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","3.990","1996-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.030","1995-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.040","1994-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.080","1993-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.130","1992-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.190","1991-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.260","1990-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.280","1989-12-31","a"
"CATTLE, DAIRY","EMISSIONS AGRICULTURE MANURE MANAGEMENT","UNITED STATES OF AMERICA","GLOBAL DATA","ENVIRONMENT, NATURAL RESOURCES","DIRECT EMISSIONS (N2O) (MANURE MANAGEMENT)","GIGAGRAMS","UN FOOD AND AGRICULTURE ORGANIZATION","GLOBAL DATA","4.360","1988-12-31","a"
